"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure"
"6065",2,43,1,2,2,1,1,1,4.03
"6066",1,74,5,1,2,4,3,1,3.61
"6067",1,34,3,3,2,3,3,1,2.51
"6068",1,18,5,2,2,3,3,2,4.24
"6069",2,26,3,2,2,4,3,2,2.61
"6070",1,18,6,3,2,3,1,3,1.63
"6071",1,53,4,3,1,2,2,1,1.75
"6072",2,32,3,2,1,1,3,2,1.86
"6073",1,74,5,1,2,3,3,2,2.4
"6074",2,53,3,2,2,4,3,1,5.46
"6075",1,47,1,1,2,1,3,3,2.74
"6076",1,43,5,4,2,1,3,1,1.09
"6077",2,55,5,3,2,1,3,2,2.78
"6078",1,18,7,1,2,3,1,1,5.13
"6079",2,53,4,3,1,3,3,1,1.6
"6080",2,28,7,1,2,3,3,2,2.36
"6081",1,39,5,3,2,3,3,2,0.94
"6082",2,47,6,3,2,2,3,2,4.62
"6083",1,52,6,2,2,2,3,2,2.74
"6084",2,73,5,3,2,1,1,1,3.3
"6085",1,24,1,4,2,2,2,2,1.25
"6086",1,39,7,2,1,3,3,2,2.64
"6087",1,34,4,2,1,1,3,3,3.4
"6088",2,41,2,2,2,3,1,3,1.13
"6089",1,55,9,3,2,3,3,1,2.13
"6090",2,72,7,3,2,2,3,2,4.54
"6091",2,62,5,1,2,1,3,2,5.69
"6092",2,54,9,4,2,2,3,1,1.66
"6093",1,53,2,1,2,1,1,3,4.77
"6094",2,34,5,1,2,2,1,1,2.36
"6095",2,49,4,1,2,4,1,2,2.74
"6096",1,58,5,2,1,3,3,3,5.6
"6097",1,52,8,2,1,3,3,3,4.85
"6098",1,58,10,3,2,2,3,2,3.29
"6099",1,25,6,1,1,4,2,1,1.19
"6100",2,18,5,3,2,2,3,3,5.68
"6101",2,52,7,3,1,3,3,1,2.89
"6102",1,18,9,1,1,2,3,1,1.66
"6103",1,51,7,1,1,1,2,3,2.9
"6104",2,41,7,1,1,1,2,2,4.55
"6105",1,41,3,3,2,2,2,3,2.62
"6106",2,82,0,2,2,4,3,1,1.88
"6107",2,49,1,4,2,4,3,1,3.43
"6108",1,18,6,3,1,1,3,1,1.99
"6109",1,21,2,2,2,3,3,1,5.7
"6110",1,43,6,4,2,2,2,3,3.39
"6111",1,20,4,1,1,1,3,2,4.84
"6112",2,43,6,2,1,2,3,2,3.16
"6113",2,31,5,1,2,3,3,1,2.49
"6114",1,45,2,1,2,3,1,3,2.23
"6115",2,73,4,3,2,2,2,2,2.84
"6116",2,33,10,1,1,2,1,2,5.04
"6117",2,29,8,3,2,3,3,1,2.07
"6118",1,34,9,3,2,4,3,2,6.15
"6119",1,32,7,2,1,3,3,2,1.59
"6120",2,43,0,2,2,3,1,2,2.1
"6121",1,26,7,4,2,3,3,1,3.41
"6122",1,50,4,2,2,3,3,2,4.56
"6123",2,68,4,4,1,3,3,2,2.86
"6124",1,31,2,4,2,2,3,1,2.63
"6125",1,51,6,1,2,3,3,3,3.9
"6126",2,61,8,4,1,3,2,2,4.22
"6127",1,38,8,2,1,3,1,1,2.79
"6128",2,22,5,1,1,2,1,2,5.69
"6129",1,53,6,1,2,2,2,2,4.73
"6130",1,52,8,3,2,3,3,2,2.29
"6131",1,57,3,2,2,2,3,2,4.75
"6132",1,43,0,2,1,2,3,1,1.55
"6133",2,35,7,2,2,4,1,1,1.61
"6134",1,27,9,3,1,2,3,3,3.04
"6135",2,23,7,1,2,2,1,1,2.39
"6136",1,26,5,3,1,3,3,2,1.5
"6137",2,50,5,3,1,2,3,2,0.63
"6138",2,63,7,1,2,2,2,3,2.53
"6139",1,22,5,1,2,2,3,2,1.95
"6140",1,66,6,1,1,2,3,2,3.18
"6141",2,36,5,3,2,2,3,2,2.2
"6142",1,50,8,4,2,3,1,2,4.11
"6143",2,56,4,2,2,2,1,2,7.64
"6144",2,49,8,4,2,4,3,2,5.29
"6145",2,44,11,1,1,2,3,3,3.79
"6146",1,44,3,1,2,2,3,3,2.4
"6147",1,53,5,2,1,3,3,2,3.37
"6148",1,24,5,1,2,3,3,3,1.63
"6149",1,35,10,1,1,1,2,3,3.09
"6150",2,53,3,4,1,2,2,2,2.46
"6151",2,42,7,3,2,1,3,2,3.27
"6152",1,50,1,2,2,3,3,2,1.7
"6153",1,38,8,1,2,1,3,2,3.13
"6154",1,43,10,3,2,2,3,3,2.01
"6155",1,56,6,2,2,4,1,2,4.04
"6156",1,32,11,3,2,4,1,1,2.92
"6157",1,53,6,3,1,2,3,3,2.98
"6158",2,44,7,1,2,2,1,2,5.59
"6159",2,46,8,2,1,3,2,2,2.99
"6160",1,34,5,2,2,2,1,2,5.11
"6161",1,48,4,1,1,3,3,2,1.69
"6162",1,29,8,2,2,3,3,2,3.07
"6163",1,31,5,3,1,3,2,2,2.44
"6164",1,46,5,3,2,2,3,2,1.09
"6165",1,82,7,2,2,3,3,2,6.52
"6166",2,45,7,2,2,2,3,2,3.23
"6167",1,44,3,2,1,4,3,3,0.47
"6168",1,18,5,4,2,2,3,2,4.9
"6169",2,35,10,3,2,1,2,1,3.21
"6170",2,36,6,2,1,2,1,2,4.2
"6171",1,39,5,1,2,2,3,2,4.78
"6172",1,31,3,1,1,3,1,2,3.87
"6173",2,35,6,2,2,4,3,2,1.93
"6174",1,50,6,4,2,2,3,2,2.21
"6175",2,49,2,3,1,4,3,3,1.06
"6176",1,39,5,1,1,2,3,1,2.22
"6177",2,55,5,2,2,4,1,3,3.61
"6178",1,44,6,3,2,1,3,1,4.55
"6179",1,43,9,4,2,3,1,1,3.4
"6180",1,73,3,2,2,2,3,2,3.36
"6181",1,52,1,1,1,4,2,2,4.45
"6182",1,18,4,3,1,2,3,1,4.26
"6183",1,59,8,1,2,2,3,2,1.01
"6184",1,49,8,4,2,2,1,2,3.74
"6185",1,45,6,1,2,3,2,3,2.41
"6186",1,44,5,2,2,1,3,2,3.06
"6187",2,45,5,3,1,3,3,2,4.56
"6188",1,34,3,3,2,3,1,2,0.12
"6189",2,66,7,1,1,4,3,1,5.05
"6190",1,61,5,2,1,2,3,2,3.25
"6191",2,31,2,1,1,1,3,3,4.42
"6192",1,49,9,2,2,1,3,2,3.49
"6193",1,48,1,2,2,2,3,2,2.71
"6194",1,46,4,1,2,1,3,3,1.89
"6195",2,38,5,3,1,1,3,2,1.36
"6196",2,26,6,4,2,2,3,3,2.07
"6197",2,50,4,1,2,2,1,1,3.05
"6198",1,28,8,3,2,2,3,1,4.27
"6199",1,61,6,2,1,1,3,1,3.32
"6200",1,41,3,1,2,2,3,2,4.06
"6201",1,37,7,3,2,4,3,2,3.46
"6202",1,20,7,4,2,4,3,3,2.49
"6203",2,43,7,1,1,2,2,1,2.34
"6204",1,18,7,2,2,3,2,1,1.04
"6205",2,18,4,1,1,2,3,2,4.27
"6206",2,49,1,3,2,1,3,2,3.1
"6207",1,50,5,1,2,3,1,3,4.18
"6208",1,62,6,2,2,3,3,2,4.79
"6209",2,29,2,1,2,1,3,1,4.21
"6210",1,33,7,3,2,1,3,3,4.86
"6211",2,33,5,2,2,1,3,2,4.86
"6212",2,37,7,2,1,2,1,1,4.45
"6213",2,48,6,4,2,2,2,3,2.72
"6214",2,26,4,2,1,3,2,2,0.8
"6215",1,50,4,3,2,4,3,2,1.89
"6216",2,55,2,2,2,1,2,2,6.02
"6217",1,43,3,3,2,4,3,1,1.52
"6218",1,35,2,1,2,2,3,2,2.8
"6219",1,31,6,4,1,2,2,3,2.8
"6220",1,58,6,4,1,3,3,3,2.56
"6221",1,30,5,1,2,3,3,2,3.73
"6222",1,43,5,1,2,2,3,2,3.03
"6223",1,51,5,4,2,4,3,2,1.06
"6224",2,48,7,2,2,1,3,1,5.22
"6225",2,33,1,2,2,2,2,2,2.6
"6226",1,65,3,2,2,3,1,2,3.13
"6227",1,18,8,2,1,2,3,2,1.11
"6228",2,23,3,2,1,1,3,1,1.85
"6229",1,69,4,2,2,1,1,1,6.57
"6230",2,67,5,1,2,1,3,2,1.95
"6231",1,38,6,4,2,2,3,1,6.05
"6232",1,40,4,4,2,4,1,1,5.41
"6233",2,23,7,3,2,2,1,2,4.8
"6234",1,30,6,2,2,2,2,2,4.15
"6235",2,36,2,3,2,3,2,2,1.71
"6236",2,35,9,2,1,1,3,1,4.77
"6237",1,50,2,3,2,4,1,3,3.06
"6238",1,25,5,2,2,2,3,2,5.08
"6239",2,69,1,3,2,2,3,1,0.76
"6240",2,65,6,1,2,1,3,1,4.45
"6241",2,46,6,3,2,3,3,2,1.83
"6242",2,53,5,4,2,1,3,2,0.67
"6243",1,39,5,1,2,3,3,1,2.13
"6244",2,57,5,2,2,2,2,1,0.08
"6245",1,57,2,2,1,2,3,3,3.57
"6246",1,46,8,3,2,2,3,3,5.12
"6247",1,50,2,1,2,1,2,2,3.72
"6248",1,30,4,1,1,2,1,3,0.98
"6249",1,50,5,2,1,3,1,2,0.08
"6250",2,50,7,2,2,2,1,3,2.75
"6251",2,52,6,3,2,1,3,2,5.85
"6252",1,47,2,1,2,3,3,2,4.18
"6253",1,18,3,1,2,2,1,3,3.3
"6254",2,27,5,4,2,2,3,3,0.08
"6255",2,38,6,1,1,1,1,2,3.2
"6256",1,36,5,2,2,2,2,1,1.55
"6257",2,75,2,2,1,1,3,3,3.83
"6258",1,49,3,4,1,2,2,3,1.73
"6259",1,50,10,4,2,3,3,2,1.59
"6260",2,41,3,1,1,2,1,3,4.43
"6261",1,55,8,3,1,2,2,2,1.14
"6262",1,41,7,1,2,4,1,3,3.24
"6263",1,57,8,4,2,1,3,2,3.65
"6264",1,26,6,4,2,3,3,2,4.11
"6265",2,58,6,2,2,1,1,2,3.24
"6266",1,34,9,2,2,1,3,2,2.39
"6267",1,43,4,3,2,3,3,1,4.25
"6268",2,45,0,2,2,3,1,2,2.77
"6269",2,49,4,2,2,3,3,2,2.2
"6270",2,50,6,4,2,3,1,1,4.47
"6271",2,53,3,1,2,2,3,1,3.14
"6272",2,61,5,1,2,1,3,1,4.76
"6273",2,21,5,4,1,1,3,1,3.21
"6274",1,40,9,2,2,2,3,1,3.55
"6275",1,44,0,2,1,2,2,2,1.35
"6276",1,25,6,2,1,2,2,2,4.12
"6277",2,64,0,2,2,2,2,3,3.7
"6278",2,55,6,1,2,2,2,1,1.44
"6279",1,50,10,1,2,3,3,2,3.78
"6280",2,53,12,4,1,2,2,2,2.34
"6281",1,47,4,2,1,2,1,2,3.37
"6282",1,49,5,3,2,1,3,2,3.27
"6283",1,55,3,1,2,2,3,2,1.67
"6284",2,54,6,2,1,2,2,2,0.99
"6285",2,40,7,2,2,3,2,3,2.37
"6286",1,56,10,1,1,2,3,3,1.14
"6287",1,41,9,1,2,4,2,2,2.15
"6288",1,48,0,3,2,2,2,1,0.08
"6289",2,61,4,1,2,2,1,1,1.77
"6290",2,39,0,2,1,3,1,2,1.69
"6291",2,44,4,3,2,2,2,1,8.09
"6292",1,29,3,2,2,1,2,2,1.67
"6293",2,44,5,1,1,3,3,1,6.38
"6294",1,45,4,3,2,2,3,1,2.33
"6295",1,23,9,1,2,1,1,3,1.57
"6296",1,45,4,2,2,1,2,2,4.55
"6297",1,46,8,3,2,4,1,1,0.85
"6298",1,33,7,3,2,1,2,2,2.52
"6299",2,27,5,3,2,2,2,2,2.98
"6300",1,51,6,3,2,2,3,1,5.85
"6301",2,43,0,1,1,1,3,1,2.41
"6302",2,36,2,1,2,1,2,2,1.16
"6303",2,43,7,2,1,2,2,1,1.89
"6304",2,18,4,4,1,2,3,3,3.19
"6305",2,37,2,2,1,3,2,3,4.73
"6306",2,37,0,4,1,2,3,3,2.23
"6307",2,44,5,2,2,4,2,1,2.99
"6308",2,29,0,3,1,2,2,2,2.4
"6309",1,72,7,1,2,3,3,2,3.2
"6310",1,47,11,3,1,3,3,2,3.03
"6311",1,55,7,1,2,3,3,2,0.81
"6312",1,55,3,3,2,1,3,2,5.11
"6313",1,45,2,4,2,2,3,2,3.42
"6314",1,66,5,2,2,4,3,2,2.44
"6315",2,40,3,1,2,3,3,1,3.63
"6316",1,37,7,2,2,2,3,2,4.29
"6317",1,44,10,2,2,2,3,1,1.01
"6318",1,54,9,3,2,4,3,2,0.54
"6319",1,50,1,1,1,1,3,1,2.75
"6320",1,32,4,1,2,3,1,2,3.91
"6321",1,18,3,1,1,1,3,2,4.6
"6322",1,70,6,1,2,3,3,2,2.22
"6323",2,78,6,3,1,2,2,2,1.64
"6324",1,36,6,3,1,2,3,2,1.86
"6325",2,23,4,1,2,1,1,2,3.36
"6326",2,74,3,1,2,3,3,2,2.97
"6327",1,27,10,4,2,2,3,1,1.87
"6328",2,49,4,3,1,2,3,1,4.76
"6329",1,62,2,1,1,2,3,2,3.22
"6330",1,57,3,2,2,2,3,2,3.74
"6331",1,26,9,3,1,3,3,2,3.82
"6332",1,36,5,1,2,4,3,2,3.78
"6333",1,66,3,4,2,1,3,1,1.92
"6334",2,34,0,4,2,2,1,2,5.16
"6335",2,56,10,1,2,3,2,2,4.17
"6336",1,54,2,2,2,3,1,1,2.43
"6337",1,33,3,2,2,2,1,3,2.32
"6338",2,63,2,3,2,1,3,1,1.94
"6339",1,34,3,2,1,2,2,2,4.08
"6340",1,44,8,1,2,4,3,2,3.41
"6341",1,62,0,1,1,2,2,3,3.98
"6342",1,52,4,1,2,1,1,2,2.81
"6343",2,58,1,2,2,2,3,2,2.11
"6344",1,62,3,2,2,3,3,1,3.3
"6345",1,70,5,2,2,3,1,3,3.57
"6346",2,51,9,1,2,2,3,2,3.5
"6347",2,74,4,2,2,1,3,1,0.08
"6348",1,33,7,2,2,3,3,2,3.5
"6349",2,66,2,2,1,3,3,1,2.67
"6350",1,45,5,3,2,2,3,1,6.09
"6351",2,45,5,3,1,1,3,2,4.37
"6352",2,52,7,4,2,2,3,1,3.22
"6353",2,36,6,2,1,2,2,2,2.99
"6354",2,44,2,3,1,2,3,2,1.1
"6355",1,48,5,1,2,1,1,1,3.47
"6356",2,45,5,2,2,1,2,2,0.61
"6357",1,70,1,3,2,2,3,2,3.11
"6358",2,25,5,3,1,3,3,1,4.83
"6359",2,49,9,1,1,1,3,2,2.31
"6360",1,29,2,1,2,2,2,2,1.14
"6361",1,37,10,4,2,3,1,2,0.89
"6362",2,49,5,3,2,2,3,2,3.72
"6363",2,35,0,2,2,2,3,2,2.45
"6364",2,37,8,2,1,4,1,2,3.11
"6365",2,18,4,2,1,1,3,2,3.34
"6366",1,39,5,3,2,3,3,1,2.38
"6367",1,57,4,2,2,2,3,1,3.32
"6368",1,65,6,3,2,4,1,2,2.5
"6369",1,52,2,1,2,3,3,2,3.91
"6370",1,36,7,4,2,3,2,1,2.37
"6371",2,32,3,2,2,2,1,1,2.19
"6372",2,48,6,2,2,2,3,1,3.45
"6373",2,65,7,1,2,3,1,2,3.68
"6374",1,59,8,1,2,2,3,3,2.55
"6375",2,49,7,2,2,2,2,1,0.34
"6376",2,19,7,3,2,2,2,1,3.02
"6377",1,36,1,1,1,4,2,1,4.75
"6378",2,45,4,2,2,2,3,1,4.65
"6379",2,49,5,2,1,2,1,2,4.41
"6380",2,45,6,2,2,3,3,2,3.16
"6381",2,19,3,1,2,2,2,2,2.88
"6382",2,42,4,1,2,3,3,1,4.36
"6383",1,70,4,2,2,3,3,1,2.38
"6384",1,45,4,1,1,2,3,1,1.66
"6385",1,71,5,1,1,2,3,1,1.81
"6386",2,40,4,1,2,3,1,1,6.13
"6387",1,60,7,4,2,2,1,1,1.08
"6388",1,18,7,3,1,2,3,2,5.49
"6389",2,44,1,1,1,3,3,2,0.38
"6390",2,52,3,4,2,4,3,1,1.95
"6391",2,36,6,3,2,3,3,2,4.77
"6392",2,49,1,2,2,2,3,2,0.75
"6393",1,32,3,1,2,1,3,3,2.5
"6394",1,35,4,2,1,3,1,2,2.79
"6395",2,45,7,2,1,3,3,2,0.35
"6396",1,45,3,3,2,2,3,1,4.54
"6397",2,72,11,4,2,2,3,1,2.68
"6398",1,69,2,1,1,3,3,1,3.02
"6399",1,72,1,3,2,4,1,1,4.51
"6400",1,59,4,1,1,1,2,2,2.32
"6401",2,53,0,1,2,3,3,2,3.27
"6402",1,58,6,1,2,1,1,3,4.57
"6403",1,42,10,3,2,1,1,2,1.85
"6404",2,66,12,2,1,1,3,3,4.98
"6405",2,34,4,2,2,2,1,3,0.77
"6406",2,38,2,3,2,3,3,3,2.04
"6407",2,49,0,1,1,2,3,3,1.06
"6408",1,80,7,1,1,1,3,2,2.79
"6409",1,36,8,3,2,2,3,3,2.38
"6410",1,42,5,1,2,2,2,2,4.15
"6411",1,59,3,3,2,3,3,3,3.85
"6412",2,28,7,2,1,3,2,1,5.28
"6413",1,38,7,3,2,3,3,2,0.47
"6414",1,67,5,3,2,3,3,3,3.51
"6415",1,29,2,4,1,2,3,1,2
"6416",1,40,7,2,1,2,3,2,6.47
"6417",1,33,7,4,1,3,1,2,3.94
"6418",1,51,7,2,2,3,3,2,0.52
"6419",1,34,3,3,2,1,2,1,3.79
"6420",2,64,1,2,2,3,2,2,3.58
"6421",2,31,4,1,2,1,3,2,5.94
"6422",2,28,4,3,2,1,3,1,1.29
"6423",1,19,9,1,2,2,3,3,3.04
"6424",2,39,1,1,2,2,3,2,4.16
"6425",1,40,10,1,2,2,3,2,2.9
"6426",1,50,6,1,2,3,3,1,3.28
"6427",1,54,2,2,2,3,3,2,3.86
"6428",2,49,5,3,1,2,3,1,2.49
"6429",1,32,7,4,2,1,3,3,2.99
"6430",1,38,6,2,2,1,1,3,2.97
"6431",1,42,0,2,2,3,3,3,0.82
"6432",2,23,4,4,1,3,2,2,4.38
"6433",2,51,4,1,2,3,2,2,3.2
"6434",1,43,1,2,1,1,3,1,3.45
"6435",1,23,4,4,2,1,3,2,2.15
"6436",1,52,7,2,2,1,3,2,0.08
"6437",2,53,2,1,1,4,3,2,3.35
"6438",1,40,6,1,2,2,3,1,3.51
"6439",1,48,7,1,1,3,2,2,3.89
"6440",1,58,11,4,1,1,2,3,4.73
"6441",1,43,5,4,2,2,3,2,0.08
"6442",1,47,4,2,2,2,2,3,1.96
"6443",2,56,9,4,2,2,1,2,3.77
"6444",2,18,0,3,1,3,3,3,4.72
"6445",1,66,3,3,2,3,3,2,3.16
"6446",1,25,4,2,1,2,1,2,3.44
"6447",1,34,7,2,2,3,3,3,3.4
"6448",1,35,11,3,2,2,1,1,2
"6449",1,44,8,1,2,3,2,3,3.51
"6450",1,27,5,3,1,4,2,2,4.9
"6451",2,47,5,3,2,4,3,1,2.33
"6452",2,30,3,2,2,3,3,2,0.08
"6453",1,77,2,1,2,3,3,2,2.8
"6454",1,22,3,2,2,4,2,1,3.83
"6455",1,18,0,4,1,1,3,2,5.74
"6456",1,43,2,1,1,2,3,2,4.59
"6457",2,59,6,1,1,3,3,1,2.81
"6458",1,38,5,3,2,2,3,2,4.14
"6459",1,42,5,3,2,4,3,1,2.98
"6460",2,51,8,2,2,1,3,2,1.74
"6461",2,42,4,1,2,3,3,3,3.1
"6462",1,66,3,2,1,2,3,3,5.64
"6463",1,26,5,1,2,3,2,1,2.45
"6464",1,18,7,1,2,1,3,1,1.32
"6465",1,46,3,4,2,3,3,1,5.14
"6466",2,45,10,1,2,2,3,2,1.25
"6467",1,66,7,3,2,2,3,2,4.53
"6468",2,43,7,1,1,3,3,2,2.09
"6469",2,39,3,3,2,2,3,1,1.54
"6470",2,29,5,4,1,2,3,2,2.16
"6471",1,47,4,3,2,2,3,2,3.99
"6472",1,49,4,4,2,2,1,2,0.57
"6473",2,59,5,4,2,3,3,3,4.89
"6474",2,37,5,1,1,2,3,3,4.19
"6475",2,50,5,2,2,3,3,1,2.94
"6476",2,70,3,2,1,2,3,3,1.85
"6477",1,57,6,3,2,2,3,2,4.89
"6478",1,45,6,4,2,3,2,1,4.22
"6479",2,58,4,2,2,4,1,3,2.23
"6480",2,18,6,1,1,3,3,2,0.08
"6481",2,18,3,3,1,2,1,2,2.75
"6482",1,56,8,4,2,3,1,2,1.65
"6483",1,64,4,3,2,2,1,2,3.5
"6484",2,45,6,1,1,3,1,2,2.68
"6485",2,33,3,2,2,2,3,3,3.46
"6486",1,72,11,4,1,2,3,3,2.92
"6487",1,35,7,2,2,3,3,2,1.7
"6488",1,54,6,3,1,2,2,2,4.27
"6489",2,19,4,2,2,3,1,1,0.48
"6490",2,41,7,2,2,1,3,1,4.82
"6491",1,56,7,4,1,4,3,2,2.78
"6492",1,64,11,3,2,2,3,1,3.05
"6493",2,48,4,1,1,2,3,1,0.7
"6494",2,31,6,3,2,3,2,2,1.82
"6495",2,39,5,1,2,4,3,2,4.62
"6496",2,44,3,4,1,2,2,2,3.98
"6497",2,68,5,1,2,2,1,2,3.06
"6498",1,31,8,3,2,3,2,1,1.18
"6499",1,49,2,1,2,1,2,3,2.96
"6500",2,45,3,2,2,2,3,1,0.19
"6501",1,45,3,1,1,1,3,2,2.68
"6502",1,59,2,1,2,2,2,3,4.88
"6503",2,26,0,3,1,1,3,1,2.23
"6504",1,36,5,1,1,2,3,1,2.13
"6505",2,25,4,2,2,2,3,2,2.1
"6506",1,52,7,1,1,2,3,3,3.53
"6507",1,28,2,4,2,3,3,2,3.9
"6508",2,23,4,3,2,3,3,2,4.47
"6509",2,18,6,1,2,3,3,1,3.98
"6510",2,32,1,2,2,3,2,2,0.08
"6511",1,71,3,2,2,3,3,2,2.33
"6512",1,58,5,1,2,4,3,1,2.55
"6513",1,37,7,1,2,1,3,2,3.11
"6514",1,42,6,3,1,1,2,2,2.59
"6515",2,45,3,2,1,3,3,1,1.74
"6516",2,21,2,4,2,1,3,2,1.87
"6517",1,22,6,2,2,1,1,1,4.97
"6518",1,28,5,1,1,2,3,3,3.48
"6519",2,36,0,2,2,3,3,1,4.78
"6520",2,24,6,3,2,2,3,2,4.22
"6521",2,39,3,3,2,2,3,3,4.55
"6522",1,53,2,3,2,2,3,3,2.96
"6523",2,18,3,2,2,1,1,3,2.1
"6524",1,44,2,2,1,4,3,2,4.69
"6525",1,33,7,3,1,2,2,1,3.71
"6526",1,61,5,3,1,1,3,2,5.03
"6527",2,79,6,1,2,3,3,2,2.58
"6528",2,34,3,1,2,3,3,1,0.08
"6529",1,48,1,3,2,2,2,2,3.65
"6530",1,45,4,3,2,2,3,2,1.99
"6531",1,40,6,1,2,3,3,2,3.63
"6532",2,28,4,2,2,2,3,1,4.86
"6533",1,34,9,4,1,1,3,1,3.4
"6534",1,43,6,1,2,1,1,2,4.11
"6535",1,35,6,1,2,4,1,1,1.9
"6536",2,44,7,4,2,1,3,3,4.34
"6537",1,69,3,1,2,1,1,2,4.85
"6538",1,32,1,1,2,3,3,1,3.38
"6539",2,44,1,4,2,3,3,2,0.18
"6540",2,34,8,3,2,1,1,2,2.62
"6541",2,33,1,1,2,4,2,1,5.95
"6542",1,31,6,2,1,1,2,3,2.1
"6543",1,45,9,2,1,3,1,2,2.37
"6544",1,56,3,3,2,3,2,3,3.99
"6545",2,54,2,3,2,2,2,3,3.8
"6546",1,28,1,2,1,3,3,2,3.64
"6547",2,25,6,1,2,1,2,1,1.49
"6548",1,62,7,3,2,2,3,1,4.38
"6549",2,27,0,4,1,1,3,2,6.36
"6550",1,56,8,1,1,2,3,2,2.42
"6551",2,70,9,1,2,2,3,2,1.88
"6552",1,62,6,4,1,3,1,1,3.88
"6553",2,51,8,1,2,2,3,3,3.55
"6554",2,33,7,3,2,2,2,2,1.23
"6555",2,34,6,4,2,3,3,2,4.49
"6556",2,46,1,2,2,2,3,3,3.01
"6557",1,26,10,2,1,3,3,1,2.12
"6558",1,61,5,3,1,2,3,2,2.78
"6559",1,61,5,2,2,2,3,2,5.78
"6560",2,35,3,1,2,3,3,3,2.4
"6561",2,33,5,3,2,2,3,2,5.06
"6562",1,34,7,2,2,2,1,1,4.7
"6563",1,37,3,3,2,3,2,3,3.05
"6564",2,52,7,3,1,2,1,1,2.95
"6565",1,40,7,3,1,2,1,2,6.7
"6566",2,51,7,1,2,2,3,1,2.72
"6567",2,51,6,1,2,2,1,2,1.56
"6568",1,42,7,3,1,4,3,1,3.84
"6569",1,27,7,1,2,2,3,1,2.48
"6570",2,47,4,1,2,2,3,1,4.1
"6571",1,25,5,1,2,1,3,1,2.28
"6572",2,64,5,3,1,2,3,2,3.56
"6573",2,28,2,3,2,3,2,2,3.4
"6574",2,26,3,1,2,2,3,3,1.91
"6575",1,51,5,3,2,1,3,2,3.42
"6576",2,52,4,3,2,2,3,3,3.78
"6577",2,25,4,2,2,3,3,2,2.76
"6578",1,44,5,3,1,1,3,2,2.96
"6579",1,42,5,1,2,2,1,1,3.81
"6580",2,57,3,2,2,2,2,1,0.08
"6581",1,18,6,4,1,3,2,2,3.89
"6582",1,41,8,2,2,3,2,3,0.08
"6583",2,55,4,2,1,1,2,1,0.61
"6584",2,23,4,1,2,2,3,2,1.76
"6585",2,64,6,3,1,1,2,2,4.8
"6586",1,82,12,3,2,2,3,2,2.71
"6587",1,47,2,2,2,2,1,2,4.68
"6588",1,61,0,3,2,3,2,2,4.06
"6589",1,66,1,4,2,3,3,1,2.86
"6590",1,57,5,3,2,2,3,2,1.71
"6591",2,54,6,2,2,3,2,2,2.63
"6592",2,53,13,2,2,3,3,1,2.44
"6593",2,41,1,3,2,2,2,2,1.8
"6594",1,56,10,1,2,4,1,2,3.48
"6595",1,38,6,4,1,2,1,3,4.31
"6596",2,34,3,3,1,4,3,3,1.97
"6597",1,18,3,1,2,4,2,2,1.86
"6598",2,32,4,3,2,3,2,2,2.85
"6599",2,24,4,2,2,2,1,2,5.05
"6600",1,35,3,1,2,4,3,1,4.86
"6601",1,43,7,4,2,2,1,1,5.41
"6602",1,41,9,1,1,3,3,2,2.33
"6603",1,49,9,3,2,2,3,1,1.96
"6604",1,29,3,1,2,2,3,2,3.01
"6605",1,41,4,1,1,4,3,2,4.01
"6606",1,66,5,2,2,3,3,3,2.7
"6607",1,56,4,4,2,4,3,2,2.72
"6608",2,19,4,2,1,2,3,3,0.92
"6609",1,47,5,1,2,3,3,2,5.58
"6610",2,33,4,1,2,3,3,2,2.12
"6611",2,49,8,3,2,3,2,1,2.49
"6612",1,45,4,4,2,2,3,2,4.87
"6613",1,74,4,4,2,2,3,2,1.58
"6614",1,42,9,3,2,2,3,2,3.63
"6615",1,56,8,3,2,2,3,3,3.49
"6616",1,47,4,1,2,2,3,2,0.93
"6617",2,72,4,3,1,2,3,1,4.95
"6618",2,43,2,3,1,1,1,3,0.35
"6619",1,51,7,3,2,2,3,3,2.71
"6620",2,27,0,4,1,2,2,1,5.18
"6621",1,80,8,3,1,3,3,3,5.66
"6622",2,58,7,2,2,2,1,1,1.71
"6623",1,35,2,3,1,3,3,3,1.97
"6624",1,25,5,2,2,3,2,1,2.52
"6625",1,37,6,1,2,2,3,1,3.69
"6626",2,50,9,4,2,4,1,3,0.08
"6627",2,56,9,3,1,1,3,1,4.3
"6628",2,62,4,3,1,3,2,2,2.51
"6629",2,55,5,4,1,3,1,1,5.33
"6630",1,18,4,1,1,4,1,1,3.28
"6631",2,46,7,2,1,2,3,1,4.6
"6632",1,51,3,1,2,3,3,1,2.86
"6633",2,56,4,1,1,2,3,3,2.95
"6634",1,53,0,4,2,2,3,2,5.99
"6635",1,70,3,1,2,3,1,1,1.11
"6636",2,51,2,2,2,3,3,1,0.09
"6637",1,58,7,1,1,2,3,2,1.13
"6638",1,53,4,3,2,3,3,3,1.94
"6639",2,57,8,3,1,1,3,2,4.22
"6640",1,56,4,1,2,2,3,3,4.23
"6641",2,56,9,1,2,3,3,2,2.39
"6642",2,26,6,3,2,3,3,3,2.12
"6643",1,56,5,2,1,4,3,3,3.09
"6644",1,42,5,2,2,2,3,2,2.92
"6645",1,54,4,1,1,2,3,2,5.64
